Assay Type,Target Name,pEC50,MW,LogP,H_Donors,H_Acceptors,TPSA,Ring_Count,Rotatable_Bonds
B,Dopamine D1 receptor,5.0,625.467,6.576200000000005,2.0,8.0,110.09,6.0,7.0
B,Dopamine D1 receptor,8.638272163982407,343.8540000000001,4.235620000000004,2.0,3.0,43.7,3.0,3.0
B,Dopamine D1 receptor,5.0,303.78900000000004,3.371000000000003,2.0,3.0,43.7,3.0,1.0
B,Dopamine D1 receptor,7.87942606879415,289.762,3.0288000000000013,3.0,3.0,52.49,3.0,1.0
B,Dopamine D1 receptor,8.698970004336019,329.82700000000006,3.9272000000000036,2.0,3.0,43.7,3.0,3.0
B,Dopamine D1 receptor,5.0,317.81600000000003,3.679420000000004,2.0,3.0,43.7,3.0,1.0
B,Dopamine D1 receptor,5.0,295.38200000000006,3.2738000000000023,2.0,3.0,43.7,3.0,3.0
B,Dopamine D1 receptor,5.0,269.34400000000005,2.717600000000001,2.0,3.0,43.7,3.0,1.0
B,Dopamine D1 receptor,5.0,255.31699999999998,2.3754,3.0,3.0,52.49,3.0,1.0
B,Dopamine D1 receptor,7.498940737782249,305.76099999999997,2.734400000000001,4.0,4.0,72.72,3.0,1.0
F,Dopamine D1 receptor,9.920818753952375,343.8540000000001,4.235620000000004,2.0,3.0,43.7,3.0,3.0
F,Dopamine D1 receptor,9.522878745280337,303.78900000000004,3.371000000000003,2.0,3.0,43.7,3.0,1.0
F,Dopamine D1 receptor,8.698970004336019,289.762,3.0288000000000013,3.0,3.0,52.49,3.0,1.0
F,Dopamine D1 receptor,9.136677139879543,329.82700000000006,3.9272000000000036,2.0,3.0,43.7,3.0,3.0
F,Dopamine D1 receptor,9.698970004336019,317.81600000000003,3.679420000000004,2.0,3.0,43.7,3.0,1.0
F,Dopamine D1 receptor,9.0,295.38200000000006,3.2738000000000023,2.0,3.0,43.7,3.0,3.0
F,Dopamine D1 receptor,9.346787486224656,269.34400000000005,2.717600000000001,2.0,3.0,43.7,3.0,1.0
F,Dopamine D1 receptor,8.958607314841775,255.31699999999998,2.3754,3.0,3.0,52.49,3.0,1.0
F,Dopamine D1 receptor,8.55284196865778,305.76099999999997,2.734400000000001,4.0,4.0,72.72,3.0,1.0
F,Dopamine D1 receptor,5.598771832501887,291.31,4.020600000000003,0.0,5.0,53.08,4.0,3.0
F,Dopamine D1 receptor,6.815308569182402,356.3850000000001,4.9708400000000035,0.0,6.0,65.97,5.0,3.0
F,Dopamine D1 receptor,7.769551078621726,356.38500000000005,4.946640000000004,0.0,6.0,65.45,5.0,3.0
F,Dopamine D1 receptor,8.954677021213342,138.12199999999999,1.0903999999999998,2.0,2.0,57.53,1.0,1.0
F,Dopamine D1 receptor,8.954677021213342,450.4060000000002,4.746200000000005,2.0,3.0,60.77,3.0,6.0
F,Dopamine D1 receptor,8.436518914605589,436.37900000000013,4.356100000000004,2.0,3.0,60.77,3.0,5.0
F,Dopamine D1 receptor,8.236572006437063,422.3520000000001,4.270100000000004,2.0,3.0,60.77,3.0,4.0
B,Dopamine D1 receptor,6.782516055786093,334.246,4.6818000000000035,0.0,1.0,20.310000000000002,3.0,2.0
B,Dopamine D1 receptor,5.728158393463501,341.26300000000003,5.206100000000004,1.0,2.0,32.34,3.0,1.0
F,Dopamine D1 receptor,7.657577319177793,422.3550000000001,6.927720000000005,1.0,1.0,29.1,6.0,2.0
F,Dopamine D1 receptor,7.251811972993799,422.35500000000013,6.927720000000005,1.0,1.0,29.1,6.0,2.0
F,Dopamine D1 receptor,6.6020599913279625,503.8680000000004,5.4592000000000045,0.0,4.0,24.94,6.0,4.0
F,Dopamine D1 receptor,7.522878745280337,422.35500000000013,6.927720000000005,1.0,1.0,29.1,6.0,2.0
F,Dopamine D1 receptor,6.6777807052660805,503.8680000000004,5.4592000000000045,0.0,4.0,24.94,6.0,4.0
F,Dopamine D1 receptor,6.356547323513812,449.6920000000002,3.545300000000002,1.0,5.0,84.13000000000001,4.0,4.0
F,Dopamine D1 receptor,6.337242168318426,438.7930000000002,3.8016000000000023,1.0,5.0,84.13000000000001,4.0,4.0
F,Dopamine D1 receptor,9.602059991327963,356.38500000000005,4.946640000000004,0.0,6.0,65.45,5.0,3.0
F,Dopamine D1 receptor,9.609948503541013,356.38500000000005,4.946640000000004,0.0,6.0,65.45,5.0,3.0
F,Dopamine D1 receptor,8.236572006437063,356.38500000000005,4.946640000000004,0.0,6.0,65.45,5.0,3.0
F,Dopamine D1 receptor,8.240030142445693,356.38500000000005,4.946640000000004,0.0,6.0,65.45,5.0,3.0
F,Dopamine D1 receptor,8.568636235841012,341.37000000000006,5.2432200000000035,0.0,5.0,52.56,5.0,3.0
F,Dopamine D1 receptor,8.569924944448061,341.37000000000006,5.2432200000000035,0.0,5.0,52.56,5.0,3.0
F,Dopamine D1 receptor,6.0,399.4060000000002,5.0298200000000035,0.0,7.0,78.86,5.0,4.0
F,Dopamine D1 receptor,5.990001269951939,399.4060000000002,5.0298200000000035,0.0,7.0,78.86,5.0,4.0
F,Dopamine D1 receptor,7.657577319177793,332.3630000000001,4.2761400000000025,1.0,6.0,87.06,4.0,3.0
F,Dopamine D1 receptor,7.659952682338607,332.3630000000001,4.2761400000000025,1.0,6.0,87.06,4.0,3.0
F,Dopamine D1 receptor,7.920818753952375,361.4010000000001,5.092640000000004,0.0,6.0,70.27000000000001,4.0,5.0
F,Dopamine D1 receptor,7.910094888560602,361.4010000000001,5.092640000000004,0.0,6.0,70.27000000000001,4.0,5.0
F,Dopamine D1 receptor,8.920818753952375,331.37500000000006,5.002360000000004,0.0,5.0,61.040000000000006,4.0,3.0
F,Dopamine D1 receptor,8.929962133392245,331.37500000000006,5.002360000000004,0.0,5.0,61.040000000000006,4.0,3.0
F,Dopamine D1 receptor,7.886056647693163,331.3750000000001,4.881140000000003,1.0,5.0,74.17,4.0,3.0
F,Dopamine D1 receptor,7.890084136976206,331.3750000000001,4.881140000000003,1.0,5.0,74.17,4.0,3.0
F,Dopamine D1 receptor,7.113509274827518,346.3860000000001,5.307540000000004,0.0,5.0,57.38,4.0,4.0
F,Dopamine D1 receptor,7.119987161633229,346.3860000000001,5.307540000000004,0.0,5.0,57.38,4.0,4.0
F,Dopamine D1 receptor,5.886056647693163,345.3580000000001,4.089420000000003,1.0,5.0,91.24000000000001,4.0,4.0
F,Dopamine D1 receptor,5.879998925531604,345.3580000000001,4.089420000000003,1.0,5.0,91.24000000000001,4.0,4.0
F,Dopamine D1 receptor,5.0,327.3430000000001,4.862200000000003,0.0,5.0,71.94,4.0,3.0
F,Dopamine D1 receptor,6.214670164989233,356.3850000000001,4.946640000000003,0.0,6.0,65.45,5.0,3.0
F,Dopamine D1 receptor,6.219999701663429,356.3850000000001,4.946640000000003,0.0,6.0,65.45,5.0,3.0
F,Dopamine D1 receptor,7.259637310505756,370.41200000000015,5.255060000000004,0.0,6.0,65.45,5.0,3.0
F,Dopamine D1 receptor,7.26003230324049,370.41200000000015,5.255060000000004,0.0,6.0,65.45,5.0,3.0
F,Dopamine D1 receptor,8.886056647693163,357.3730000000001,4.2204200000000025,1.0,7.0,91.47,5.0,3.0
F,Dopamine D1 receptor,8.890084136976206,357.3730000000001,4.2204200000000025,1.0,7.0,91.47,5.0,3.0
F,Dopamine D1 receptor,8.769551078621726,410.3550000000001,5.657020000000003,0.0,6.0,65.45,5.0,3.0
F,Dopamine D1 receptor,8.759950227887352,410.3550000000001,5.657020000000003,0.0,6.0,65.45,5.0,3.0
F,Dopamine D1 receptor,6.853871964321762,378.3380000000001,4.916420000000003,0.0,6.0,65.45,5.0,3.0
F,Dopamine D1 receptor,6.850011543508524,378.3380000000001,4.916420000000003,0.0,6.0,65.45,5.0,3.0
F,Dopamine D1 receptor,7.795880017344075,355.40100000000007,4.897940000000003,1.0,6.0,68.25,5.0,3.0
F,Dopamine D1 receptor,7.809948582240794,355.40100000000007,4.897940000000003,1.0,6.0,68.25,5.0,3.0
F,Dopamine D1 receptor,7.055517327849832,369.4280000000001,4.922240000000004,0.0,6.0,59.46000000000001,5.0,3.0
F,Dopamine D1 receptor,7.0499760934766735,369.4280000000001,4.922240000000004,0.0,6.0,59.46000000000001,5.0,3.0
F,Dopamine D1 receptor,7.443697499232712,383.4550000000001,5.312340000000004,0.0,6.0,59.46000000000001,5.0,4.0
F,Dopamine D1 receptor,7.450016388840311,383.4550000000001,5.312340000000004,0.0,6.0,59.46000000000001,5.0,4.0
F,Dopamine D1 receptor,7.0,397.48200000000014,5.700840000000005,0.0,6.0,59.46000000000001,5.0,4.0
F,Dopamine D1 receptor,6.980011840408714,397.48200000000014,5.700840000000005,0.0,6.0,59.46000000000001,5.0,4.0
F,Dopamine D1 receptor,6.494850021680094,409.49300000000017,5.7024400000000055,0.0,6.0,59.46000000000001,6.0,5.0
F,Dopamine D1 receptor,6.499996931948306,409.49300000000017,5.7024400000000055,0.0,6.0,59.46000000000001,6.0,5.0
F,Dopamine D1 receptor,5.958607314841775,423.5200000000001,6.235040000000005,0.0,6.0,59.46000000000001,6.0,4.0
F,Dopamine D1 receptor,5.940001369850308,423.5200000000001,6.235040000000005,0.0,6.0,59.46000000000001,6.0,4.0
F,Dopamine D1 receptor,7.2076083105017466,396.4500000000001,5.8240400000000045,0.0,6.0,65.45,6.0,4.0
F,Dopamine D1 receptor,7.209996479609511,396.4500000000001,5.8240400000000045,0.0,6.0,65.45,6.0,4.0
F,Dopamine D1 receptor,7.102372908709558,355.39700000000005,5.551640000000004,0.0,5.0,52.56,5.0,3.0
F,Dopamine D1 receptor,7.100015437450609,355.39700000000005,5.551640000000004,0.0,5.0,52.56,5.0,3.0
F,Dopamine D1 receptor,7.823908740944319,366.4240000000001,5.353640000000004,0.0,5.0,52.31,5.0,3.0
F,Dopamine D1 receptor,7.840132152907433,366.4240000000001,5.353640000000004,0.0,5.0,52.31,5.0,3.0
F,Dopamine D1 receptor,9.638272163982407,372.4530000000001,5.415140000000004,0.0,6.0,52.31,5.0,3.0
F,Dopamine D1 receptor,9.639974910810603,372.4530000000001,5.415140000000004,0.0,6.0,52.31,5.0,3.0
F,Dopamine D1 receptor,9.060480747381382,355.40100000000007,4.453140000000004,0.0,6.0,56.72,5.0,3.0
F,Dopamine D1 receptor,9.059981844992336,355.40100000000007,4.453140000000004,0.0,6.0,56.72,5.0,3.0
F,Dopamine D1 receptor,6.585026652029182,356.38900000000007,3.8481400000000026,0.0,7.0,69.61,5.0,3.0
F,Dopamine D1 receptor,6.589999287456538,356.38900000000007,3.8481400000000026,0.0,7.0,69.61,5.0,3.0
F,Dopamine D1 receptor,8.744727494896694,356.38900000000007,4.076740000000003,1.0,6.0,80.99,5.0,3.0
F,Dopamine D1 receptor,8.759950227887352,356.38900000000007,4.076740000000003,1.0,6.0,80.99,5.0,3.0
F,Dopamine D1 receptor,6.920818753952375,316.36400000000003,4.200440000000003,0.0,5.0,52.31,4.0,3.0
F,Dopamine D1 receptor,6.909988975992853,316.36400000000003,4.200440000000003,0.0,5.0,52.31,4.0,3.0
F,Dopamine D1 receptor,5.0,395.26000000000016,4.962940000000003,0.0,5.0,52.31,4.0,3.0
F,Dopamine D1 receptor,6.795880017344075,346.39000000000004,4.214460000000003,1.0,6.0,72.53999999999999,4.0,3.0
F,Dopamine D1 receptor,6.790002703917631,346.39000000000004,4.214460000000003,1.0,6.0,72.53999999999999,4.0,3.0
F,Dopamine D1 receptor,6.1938200260161125,399.4980000000001,5.190740000000005,0.0,6.0,55.55,5.0,4.0
F,Dopamine D1 receptor,6.190002844637807,399.4980000000001,5.190740000000005,0.0,6.0,55.55,5.0,4.0
F,Dopamine D1 receptor,6.275724130399211,341.37000000000006,5.243220000000003,0.0,5.0,52.56,5.0,3.0
F,Dopamine D1 receptor,6.270001452716577,341.37000000000006,5.243220000000003,0.0,5.0,52.56,5.0,3.0
F,Dopamine D1 receptor,6.958607314841775,355.3970000000001,5.551640000000004,0.0,5.0,52.56,5.0,3.0
F,Dopamine D1 receptor,6.959991363986458,355.3970000000001,5.551640000000004,0.0,5.0,52.56,5.0,3.0
F,Dopamine D1 receptor,8.0,342.35800000000006,4.517000000000003,1.0,6.0,78.58,5.0,3.0
F,Dopamine D1 receptor,8.638272163982407,395.3400000000001,5.953600000000003,0.0,5.0,52.56,5.0,3.0
F,Dopamine D1 receptor,8.639974910810603,395.3400000000001,5.953600000000003,0.0,5.0,52.56,5.0,3.0
F,Dopamine D1 receptor,6.721246399047171,363.3230000000001,5.213000000000002,0.0,5.0,52.56,5.0,3.0
F,Dopamine D1 receptor,6.710009933945681,363.3230000000001,5.213000000000002,0.0,5.0,52.56,5.0,3.0
F,Dopamine D1 receptor,6.113509274827518,435.40500000000014,6.831000000000004,0.0,5.0,52.56,6.0,4.0
F,Dopamine D1 receptor,6.109998386815364,435.40500000000014,6.831000000000004,0.0,5.0,52.56,6.0,4.0
F,Dopamine D1 receptor,7.173925197299173,405.37900000000013,6.360600000000004,0.0,4.0,39.42,5.0,3.0
F,Dopamine D1 receptor,7.179995693191682,405.37900000000013,6.360600000000004,0.0,4.0,39.42,5.0,3.0
F,Dopamine D1 receptor,8.657577319177793,411.40800000000013,6.422100000000003,0.0,5.0,39.42,5.0,3.0
F,Dopamine D1 receptor,8.659952682338607,411.40800000000013,6.422100000000003,0.0,5.0,39.42,5.0,3.0
F,Dopamine D1 receptor,8.10790539730952,394.3560000000001,5.460100000000003,0.0,5.0,43.83,5.0,3.0
F,Dopamine D1 receptor,8.110026361596004,394.3560000000001,5.460100000000003,0.0,5.0,43.83,5.0,3.0
F,Dopamine D1 receptor,6.7447274948966935,395.3440000000001,4.855100000000003,0.0,6.0,56.72,5.0,3.0
F,Dopamine D1 receptor,6.740000204918113,395.3440000000001,4.855100000000003,0.0,6.0,56.72,5.0,3.0
F,Dopamine D1 receptor,6.568636235841013,355.3190000000001,5.207400000000004,0.0,4.0,39.42,4.0,3.0
F,Dopamine D1 receptor,6.570005615848293,355.3190000000001,5.207400000000004,0.0,4.0,39.42,4.0,3.0
B,Dopamine D1 receptor,6.958607314841775,356.38500000000005,4.946640000000004,0.0,6.0,65.45,5.0,3.0
B,Dopamine D1 receptor,6.9399824574684,356.38500000000005,4.946640000000004,0.0,6.0,65.45,5.0,3.0
B,Dopamine D1 receptor,5.585026652029182,356.38500000000005,4.946640000000004,0.0,6.0,65.45,5.0,3.0
B,Dopamine D1 receptor,5.589999287456538,356.38500000000005,4.946640000000004,0.0,6.0,65.45,5.0,3.0
B,Dopamine D1 receptor,6.7447274948966935,341.37000000000006,5.2432200000000035,0.0,5.0,52.56,5.0,3.0
B,Dopamine D1 receptor,6.749994971513104,341.37000000000006,5.2432200000000035,0.0,5.0,52.56,5.0,3.0
B,Dopamine D1 receptor,5.0,332.3630000000001,4.2761400000000025,1.0,6.0,87.06,4.0,3.0
B,Dopamine D1 receptor,5.0,361.4010000000001,5.092640000000004,0.0,6.0,70.27000000000001,4.0,5.0
B,Dopamine D1 receptor,5.958607314841775,331.3750000000001,4.881140000000003,1.0,5.0,74.17,4.0,3.0
B,Dopamine D1 receptor,5.949999401714238,331.3750000000001,4.881140000000003,1.0,5.0,74.17,4.0,3.0
B,Dopamine D1 receptor,5.0,346.3860000000001,5.307540000000004,0.0,5.0,57.38,4.0,4.0
B,Dopamine D1 receptor,6.6777807052660805,357.3730000000001,4.2204200000000025,1.0,7.0,91.47,5.0,3.0
B,Dopamine D1 receptor,6.679999195735272,357.3730000000001,4.2204200000000025,1.0,7.0,91.47,5.0,3.0
B,Dopamine D1 receptor,6.638272163982407,410.3550000000001,5.657020000000003,0.0,6.0,65.45,5.0,3.0
B,Dopamine D1 receptor,6.639993867770902,410.3550000000001,5.657020000000003,0.0,6.0,65.45,5.0,3.0
B,Dopamine D1 receptor,5.0,355.40100000000007,4.897940000000003,1.0,6.0,68.25,5.0,3.0
B,Dopamine D1 receptor,5.0,423.5200000000001,6.235040000000005,0.0,6.0,59.46000000000001,6.0,4.0
B,Dopamine D1 receptor,5.0,366.4240000000001,5.353640000000004,0.0,5.0,52.31,5.0,3.0
B,Dopamine D1 receptor,7.657577319177793,372.4530000000001,5.415140000000004,0.0,6.0,52.31,5.0,3.0
B,Dopamine D1 receptor,7.669992299127241,372.4530000000001,5.415140000000004,0.0,6.0,52.31,5.0,3.0
B,Dopamine D1 receptor,6.161150909262744,355.40100000000007,4.453140000000004,0.0,6.0,56.72,5.0,3.0
B,Dopamine D1 receptor,6.160000609491408,355.40100000000007,4.453140000000004,0.0,6.0,56.72,5.0,3.0
B,Dopamine D1 receptor,5.0,356.38900000000007,4.076740000000003,1.0,6.0,80.99,5.0,3.0
B,Dopamine D1 receptor,5.0,316.36400000000003,4.200440000000003,0.0,5.0,52.31,4.0,3.0
B,Dopamine D1 receptor,6.102372908709558,342.35800000000006,4.517000000000003,1.0,6.0,78.58,5.0,3.0
B,Dopamine D1 receptor,6.0999990348465305,342.35800000000006,4.517000000000003,1.0,6.0,78.58,5.0,3.0
B,Dopamine D1 receptor,6.568636235841013,395.3400000000001,5.953600000000003,0.0,5.0,52.56,5.0,3.0
B,Dopamine D1 receptor,6.570005615848293,395.3400000000001,5.953600000000003,0.0,5.0,52.56,5.0,3.0
B,Dopamine D1 receptor,5.0,363.3230000000001,5.213000000000002,0.0,5.0,52.56,5.0,3.0
B,Dopamine D1 receptor,5.0,411.40800000000013,6.422100000000003,0.0,5.0,39.42,5.0,3.0
B,Dopamine D1 receptor,5.0,438.45300000000003,6.1977000000000055,0.0,5.0,42.66,5.0,4.0
B,Dopamine D1 receptor,5.022276394711152,289.762,3.0288000000000013,3.0,3.0,52.49,3.0,1.0
B,Dopamine D1 receptor,7.393618634889395,273.763,3.3232000000000017,2.0,2.0,32.26,3.0,1.0
F,Dopamine D1 receptor,8.327902142064282,289.762,3.0288000000000013,3.0,3.0,52.49,3.0,1.0
F,Dopamine D1 receptor,7.356547323513812,153.18099999999998,0.5989999999999998,3.0,3.0,66.48,1.0,2.0
F,Dopamine D1 receptor,8.0,351.33700000000005,4.126340000000003,1.0,5.0,81.01,4.0,3.0
F,Dopamine D1 receptor,7.958607314841775,356.38500000000005,4.946640000000004,0.0,6.0,65.45,5.0,3.0
F,Dopamine D1 receptor,7.0915149811213505,331.37500000000006,5.002360000000004,0.0,5.0,61.040000000000006,4.0,3.0
F,Dopamine D1 receptor,6.0,321.31100000000004,4.897800000000003,1.0,5.0,60.18000000000001,4.0,4.0
F,Dopamine D1 receptor,9.522878745280337,363.3730000000001,3.2909400000000018,1.0,6.0,90.12,4.0,3.0
F,Dopamine D1 receptor,6.0,420.49400000000014,3.6431400000000025,1.0,7.0,89.87,5.0,3.0
F,Dopamine D1 receptor,6.0,434.5210000000002,4.033240000000003,1.0,7.0,89.87,5.0,3.0
F,Dopamine D1 receptor,6.236572006437063,378.4320000000002,2.736860000000001,1.0,6.0,89.86999999999999,4.0,3.0
F,Dopamine D1 receptor,6.214670164989233,380.4040000000001,2.50314,2.0,6.0,106.07999999999998,3.0,4.0
F,Dopamine D1 receptor,8.275724130399212,389.3580000000002,3.146140000000001,1.0,6.0,86.21000000000001,3.0,5.0
F,Dopamine D1 receptor,6.346787486224656,349.3500000000001,2.3288199999999994,2.0,7.0,105.81,4.0,3.0
F,Dopamine D1 receptor,6.3872161432802645,374.4000000000001,2.8844200000000013,1.0,6.0,84.13,5.0,2.0
F,Dopamine D1 receptor,6.0,400.38500000000005,2.7396199999999995,1.0,6.0,80.22,4.0,4.0
F,Dopamine D1 receptor,6.443697499232712,388.4270000000001,3.192840000000002,1.0,6.0,84.13000000000001,5.0,2.0
F,Dopamine D1 receptor,6.022276394711152,414.41200000000003,3.048040000000001,1.0,6.0,80.22000000000001,4.0,4.0
B,Dopamine D1 receptor,5.853871964321762,153.18099999999998,0.5989999999999998,3.0,3.0,66.48,1.0,2.0
B,Dopamine D1 receptor,6.443697499232712,289.762,3.0288000000000013,3.0,3.0,52.49,3.0,1.0
B,Dopamine D1 receptor,6.309803919971486,351.33700000000005,4.126340000000003,1.0,5.0,81.01,4.0,3.0
B,Dopamine D1 receptor,6.494850021680094,356.38500000000005,4.946640000000004,0.0,6.0,65.45,5.0,3.0
B,Dopamine D1 receptor,5.958607314841775,331.37500000000006,5.002360000000004,0.0,5.0,61.040000000000006,4.0,3.0
B,Dopamine D1 receptor,7.455931955649724,363.3730000000001,3.2909400000000018,1.0,6.0,90.12,4.0,3.0
B,Dopamine D1 receptor,6.075720713938118,343.38600000000014,3.115000000000001,0.0,5.0,56.89,5.0,2.0
B,Dopamine D1 receptor,6.187086643357144,295.342,2.4326,1.0,4.0,67.75,4.0,1.0
B,Dopamine D1 receptor,5.7447274948966935,463.96500000000015,5.022400000000005,0.0,6.0,66.12,5.0,4.0
B,Dopamine D1 receptor,5.823908740944319,433.9390000000003,5.013800000000004,0.0,5.0,56.89,5.0,3.0
B,Dopamine D1 receptor,5.823908740944319,433.9390000000003,5.013800000000004,0.0,5.0,56.89,5.0,3.0
B,Dopamine D1 receptor,5.853871964321762,413.5210000000001,4.668820000000004,0.0,5.0,56.89,5.0,3.0
B,Dopamine D1 receptor,5.795880017344075,399.4940000000003,4.360400000000004,0.0,5.0,56.89,5.0,3.0
B,Dopamine D1 receptor,6.236572006437063,435.91100000000006,4.5572000000000035,0.0,6.0,66.12,5.0,3.0
B,Dopamine D1 receptor,6.823908740944319,401.46600000000007,3.903800000000002,0.0,6.0,66.12,5.0,3.0
B,Dopamine D1 receptor,6.795880017344075,405.8850000000002,4.548600000000003,0.0,5.0,56.89,5.0,2.0
B,Dopamine D1 receptor,6.494850021680094,405.8850000000002,4.548600000000003,0.0,5.0,56.89,5.0,2.0
B,Dopamine D1 receptor,6.698970004336019,385.4670000000001,4.2036200000000035,0.0,5.0,56.89,5.0,2.0
B,Dopamine D1 receptor,6.494850021680094,371.4400000000002,3.8952000000000027,0.0,5.0,56.89,5.0,2.0
B,Dopamine D1 receptor,6.292429823902063,423.9000000000001,4.098100000000003,0.0,6.0,66.12,4.0,4.0
B,Dopamine D1 receptor,6.823908740944319,389.4550000000001,3.444700000000002,0.0,6.0,66.12,4.0,4.0
B,Dopamine D1 receptor,6.200659450546418,393.87400000000014,4.089500000000004,0.0,5.0,56.89,4.0,3.0
B,Dopamine D1 receptor,6.42021640338319,393.87400000000014,4.089500000000003,0.0,5.0,56.89,4.0,3.0
B,Dopamine D1 receptor,6.431798275933005,373.45600000000013,3.7445200000000023,0.0,5.0,56.89,4.0,3.0
B,Dopamine D1 receptor,6.7447274948966935,359.4290000000001,3.4361000000000024,0.0,5.0,56.89,4.0,3.0
B,Dopamine D1 receptor,6.080921907623926,449.9380000000001,4.947300000000005,0.0,6.0,66.12,5.0,3.0
B,Dopamine D1 receptor,6.3872161432802645,415.4930000000001,4.293900000000003,0.0,6.0,66.12,5.0,3.0
B,Dopamine D1 receptor,5.924453038607469,419.91200000000026,4.938700000000003,0.0,5.0,56.89,5.0,2.0
B,Dopamine D1 receptor,6.096910013008056,419.91200000000026,4.938700000000003,0.0,5.0,56.89,5.0,2.0
B,Dopamine D1 receptor,6.292429823902063,399.4940000000001,4.593720000000004,0.0,5.0,56.89,5.0,2.0
B,Dopamine D1 receptor,6.494850021680094,385.46700000000027,4.285300000000004,0.0,5.0,56.89,5.0,2.0
F,Dopamine D1 receptor,6.787812395596042,343.38600000000014,3.115000000000001,0.0,5.0,56.89,5.0,2.0
F,Dopamine D1 receptor,6.769551078621726,295.342,2.4326,1.0,4.0,67.75,4.0,1.0
F,Dopamine D1 receptor,6.530177984021837,463.96500000000015,5.022400000000005,0.0,6.0,66.12,5.0,4.0
F,Dopamine D1 receptor,6.610833915635467,433.9390000000003,5.013800000000004,0.0,5.0,56.89,5.0,3.0
F,Dopamine D1 receptor,6.3655227298392685,433.9390000000003,5.013800000000004,0.0,5.0,56.89,5.0,3.0
F,Dopamine D1 receptor,6.559090917934782,413.5210000000001,4.668820000000004,0.0,5.0,56.89,5.0,3.0
F,Dopamine D1 receptor,6.707743928643524,399.4940000000003,4.360400000000004,0.0,5.0,56.89,5.0,3.0
F,Dopamine D1 receptor,6.931814138253839,435.91100000000006,4.5572000000000035,0.0,6.0,66.12,5.0,3.0
F,Dopamine D1 receptor,6.913640169325252,401.46600000000007,3.903800000000002,0.0,6.0,66.12,5.0,3.0
F,Dopamine D1 receptor,6.777283528852417,405.8850000000002,4.548600000000003,0.0,5.0,56.89,5.0,2.0
F,Dopamine D1 receptor,6.863279432843593,405.8850000000002,4.548600000000003,0.0,5.0,56.89,5.0,2.0
F,Dopamine D1 receptor,6.823908740944319,385.4670000000001,4.2036200000000035,0.0,5.0,56.89,5.0,2.0
F,Dopamine D1 receptor,7.3655227298392685,371.4400000000002,3.8952000000000027,0.0,5.0,56.89,5.0,2.0
F,Dopamine D1 receptor,6.632644078973981,423.9000000000001,4.098100000000003,0.0,6.0,66.12,4.0,4.0
F,Dopamine D1 receptor,7.080921907623926,389.4550000000001,3.444700000000002,0.0,6.0,66.12,4.0,4.0
F,Dopamine D1 receptor,6.373659632624958,393.87400000000014,4.089500000000004,0.0,5.0,56.89,4.0,3.0
F,Dopamine D1 receptor,6.823908740944319,393.87400000000014,4.089500000000003,0.0,5.0,56.89,4.0,3.0
F,Dopamine D1 receptor,6.732828271596986,373.45600000000013,3.7445200000000023,0.0,5.0,56.89,4.0,3.0
F,Dopamine D1 receptor,7.252588192113577,359.4290000000001,3.4361000000000024,0.0,5.0,56.89,4.0,3.0
F,Dopamine D1 receptor,6.701146923590294,449.9380000000001,4.947300000000005,0.0,6.0,66.12,5.0,3.0
F,Dopamine D1 receptor,6.732828271596986,415.4930000000001,4.293900000000003,0.0,6.0,66.12,5.0,3.0
F,Dopamine D1 receptor,6.5934598195660445,419.91200000000026,4.938700000000003,0.0,5.0,56.89,5.0,2.0
F,Dopamine D1 receptor,6.801342913045577,419.91200000000026,4.938700000000003,0.0,5.0,56.89,5.0,2.0
F,Dopamine D1 receptor,6.787812395596042,399.4940000000001,4.593720000000004,0.0,5.0,56.89,5.0,2.0
F,Dopamine D1 receptor,6.910094888560602,385.46700000000027,4.285300000000004,0.0,5.0,56.89,5.0,2.0
